cell,datetime,days,type,dischargeCycles,initialCapacity,capacity,Voltage0,DeltaVoltage3,Voltage10,Temperature10,Voltage20,Temperature20,Voltage30,Temperature30,eodTime,remainingTime
B0005,12/05/2008 18:59:59,40.244236111111114,discharge,104,1.8564874208181574,1.4960918298136696,4.202845001527377,0.34848942729646426,3.698634432912515,30.64104077285758,3.539838656944097,32.573212612201324,3.4388395219991823,35.10352835056687,2684.5820073157824,1484.5820073157824
B0005,12/05/2008 23:53:17,40.447916666666664,discharge,105,1.8564874208181574,1.4808005946928984,4.197952808231904,0.35049942761203834,3.6916971794811673,30.439596522461375,3.532744061270688,32.46385280107267,3.430692812856341,35.07331450843721,2655.3636494035563,1455.3636494035563
B0005,13/05/2008 04:35:25,40.64384259259259,discharge,106,1.8564874208181574,1.4697543268466824,4.198017952345714,0.35286297186289994,3.688449433252006,30.294338245802624,3.5289774968328538,32.350249378163724,3.4259084711994445,35.011277296144826,2639.1611263577247,1439.1611263577247
B0005,13/05/2008 09:24:04,40.84429398148148,discharge,107,1.8564874208181574,1.4539012274845928,4.192162800008929,0.3549767867685616,3.6805531609967965,30.016635610041728,3.522999146159121,32.19262599088222,3.4186009877342483,34.881104829588196,2609.5041013919567,1409.5041013919567
B0005,13/05/2008 14:20:24,41.05008101851852,discharge,108,1.8564874208181574,1.4541462067235693,4.196993378341778,0.35704693456000847,3.6823959356331804,30.029238876514558,3.5222922539484305,32.19984578241583,3.4174982598594648,34.90709984022423,2613.033954230485,1413.033954230485
B0005,13/05/2008 19:04:20,41.247256944444445,discharge,109,1.8564874208181574,1.455023751906683,4.197603515102162,0.3566103265211624,3.682914160213936,30.33095125965884,3.5227802506526174,32.466794430091,3.417873725335708,35.211518766887124,2608.1035987861787,1408.1035987861787
B0005,13/05/2008 23:59:26,41.4521875,discharge,110,1.8564874208181574,1.449042163761236,4.196406678544622,0.3564204037811374,3.6818403071629118,30.455516744382745,3.5212420891290055,32.63122125294904,3.4157097698249186,35.3790208307308,2598.991834050545,1398.991834050545
B0005,14/05/2008 04:55:57,41.65810185185185,discharge,111,1.8564874208181574,1.4386709371480566,4.197098662004674,0.35984328524991893,3.678416235370866,30.206463982698672,3.5178391113533096,32.41312903124783,3.410910480154797,35.18529665443429,2587.4589971862865,1387.4589971862865
B0005,14/05/2008 09:52:22,41.86394675925926,discharge,112,1.8564874208181574,1.433445432156979,4.196909312093871,0.36173093900492903,3.676037974739434,30.033507451357917,3.514829959637261,32.29462571827561,3.407177660915984,35.08625914277523,2576.689822870358,1376.689822870358
B0005,14/05/2008 14:35:22,42.06047453703704,discharge,113,1.8564874208181574,1.4333958900838095,4.197105220217278,0.36135134123556156,3.6759564000058798,30.299413854721553,3.514707805642327,32.5474815088787,3.406931308489431,35.36110615109515,2570.736010220956,1370.736010220956
B0005,14/05/2008 19:31:39,42.26622685185185,discharge,114,1.8564874208181574,1.42806487344776,4.196244829545076,0.36024025065122345,3.676087190015247,30.55468716237157,3.514118166519608,32.81700265243084,3.4064467646876757,35.6240164792243,2566.010428018303,1366.0104280183032
B0005,15/05/2008 00:27:55,42.47196759259259,discharge,115,1.8564874208181574,1.4229203181741186,4.1968026018066595,0.362280864994438,3.6740741212832857,30.416357627081755,3.511979958298835,32.70231067456764,3.402997505724571,35.525963576766124,2557.3534049269556,1357.3534049269556
B0005,15/05/2008 05:24:04,42.67762731481482,discharge,116,1.8564874208181574,1.417429032731308,4.196227405416926,0.36421832256476083,3.6710287197999336,30.216521332687744,3.508740955008816,32.537104475450924,3.3984410241088865,35.40599182246691,2545.6191244795214,1345.6191244795214
B0005,15/05/2008 10:20:03,42.8831712962963,discharge,117,1.8564874208181574,1.412409228794446,4.196558172556389,0.3674975103665261,3.6681085986711186,30.009141935836396,3.505559271398017,32.384140065791854,3.394295445293037,35.3082060546098,2535.4918638341237,1335.4918638341237
B0005,15/05/2008 15:10:59,43.085208333333334,discharge,118,1.8564874208181574,1.412578792940193,4.196870541112335,0.3664139661530359,3.6687798462221677,30.281641056274104,3.5058728215350783,32.63683125466206,3.394653575382434,35.564926223523166,2531.9210968029156,1331.9210968029156
B0005,15/05/2008 19:56:47,43.283680555555556,discharge,119,1.8564874208181574,1.4075983731469897,4.196795527524874,0.36486720748387524,3.6696348782219577,30.651632236881927,3.506536930029035,33.00039917036601,3.3957313690668043,35.915808329587605,2529.1794672348888,1329.1794672348888
B0005,16/05/2008 16:54:59,44.15743055555556,discharge,120,1.8564874208181574,1.4333920485221476,4.189287343772767,0.356377099432454,3.674668073382903,30.57171350751145,3.5135370077413524,32.76011962660098,3.4082163368773633,35.54791797607709,2572.1369113717383,1372.1369113717383
B0005,16/05/2008 21:37:39,44.35372685185185,discharge,121,1.8564874208181574,1.4382550176792908,4.201144545237731,0.3586131821792642,3.6808822307355102,30.802499878867188,3.5188051861747685,32.95808274703937,3.4129817728684815,35.70411195525305,2580.1183088148296,1380.1183088148296
B0005,17/05/2008 02:32:13,44.55828703703704,discharge,122,1.8564874208181574,1.4173547174485526,4.196925753814179,0.362424581412113,3.6728785787314293,30.416219802169195,3.509909057763788,32.69319091299024,3.4015613570103054,35.53619669672615,2548.651808944069,1348.6518089440692
B0005,17/05/2008 07:25:19,44.761828703703706,discharge,123,1.8564874208181574,1.406981663677643,4.196901090271507,0.36648694353524025,3.6681265589881007,30.08562570372777,3.50493849130809,32.429920415817215,3.3942764932870726,35.317882634092,2530.837253980878,1330.837253980878
B0005,17/05/2008 12:21:15,44.967337962962965,discharge,124,1.8564874208181574,1.4012037783587625,4.196688955833435,0.3688177201052394,3.665022008060609,29.991152254907643,3.5015633560231176,32.38273397885792,3.389629195257617,35.313881581000786,2517.958641197573,1317.958641197573
B0005,17/05/2008 17:15:37,45.17175925925926,discharge,125,1.8564874208181574,1.3967008232726328,4.196339302740304,0.36968460968432604,3.6631124517379288,29.963133132490984,3.4992100560205848,32.3950426617904,3.386275991981125,35.35708921881481,2508.1629135752,1308.1629135752
B0005,17/05/2008 22:10:51,45.376782407407404,discharge,126,1.8564874208181574,1.391284788852726,4.196181412764837,0.37125515766703066,3.6612806414562145,29.93894484628234,3.4973600030100287,32.37712082214223,3.3831265542055027,35.38242964576425,2498.9450600707532,1298.9450600707532
B0005,18/05/2008 03:05:19,45.58127314814815,discharge,127,1.8564874208181574,1.3862287677978349,4.195770804194879,0.3727257115234628,3.6587872526272487,29.894960622890395,3.4948656105991973,32.38146276417955,3.3795379325615493,35.38649562902265,2488.592647099045,1288.5926470990448
B0005,18/05/2008 08:00:50,45.78649305555555,discharge,128,1.8564874208181574,1.3804366761974138,4.195456241846729,0.3742844398270715,3.6564335664096164,29.78666145091023,3.492091127557728,32.288570357094024,3.3753705130476366,35.33338126671542,2479.1220457862346,1279.1220457862346
B0005,18/05/2008 12:44:48,45.983692129629624,discharge,129,1.8564874208181574,1.3752364150256224,4.19654355365607,0.37593822722317327,3.6550399285831108,29.73118219716573,3.490310074551946,32.26429490373683,3.372840089517688,35.333634971389074,2472.107776058479,1272.107776058479
B0005,18/05/2008 17:36:29,46.18625,discharge,130,1.8564874208181574,1.3705128024895008,4.194357133255019,0.37665760414896,3.651930444559305,29.73181206785192,3.4876135399641752,32.308390002413866,3.3689233822400135,35.409265340948316,2459.965003239337,1259.965003239337
B0005,18/05/2008 22:31:45,46.3912962962963,discharge,131,1.8564874208181574,1.3705085566270399,4.195863681881766,0.37762028329045805,3.652175996836942,29.784768230170677,3.4869571539082878,32.35885491962035,3.367341001093021,35.46852704908416,2457.4524996476107,1257.4524996476107
B0005,19/05/2008 03:27:07,46.596412037037034,discharge,132,1.8564874208181574,1.3647355108681518,4.1955845546644195,0.37882135564773156,3.64989646820518,29.701879389442748,3.484617477640762,32.31349764381207,3.363916444403394,35.44338004865515,2449.023982876336,1249.023982876336
B0005,19/05/2008 15:34:33,47.10157407407407,discharge,133,1.8564874208181574,1.375392016895762,4.186574613062876,0.3672696082715383,3.655005125514678,30.24565764645516,3.4907316089812617,32.77140475327875,3.3756257730091126,35.829430013410644,2471.4480585134243,1271.4480585134243
B0005,19/05/2008 20:59:48,47.327442129629624,discharge,134,1.8564874208181574,1.3861115151535393,4.200346502821317,0.37058964741649847,3.6635846336474014,30.485791202832456,3.4976740654827077,32.925675588217004,3.3838777958026336,35.9126579108288,2493.2764127240025,1293.2764127240025
B0005,20/05/2008 01:16:42,47.50584490740741,discharge,135,1.8564874208181574,1.3698500035838939,4.1981749992980655,0.37478639611992737,3.655972924703004,30.274940836393068,3.4904472634282775,32.8159778172106,3.373467908603788,35.87995332538587,2464.632359899203,1264.632359899203
B0005,20/05/2008 06:12:06,47.7109837962963,discharge,136,1.8564874208181574,1.3647827949260758,4.195715092938243,0.3771829868209986,3.651342909754877,30.045139025556328,3.485155072126137,32.6598027226892,3.36571247319565,35.78459333271433,2447.9316665426945,1247.9316665426945
B0005,20/05/2008 11:07:23,47.916041666666665,discharge,137,1.8564874208181574,1.3543220466259964,4.195755769877104,0.3804333249913534,3.647722923820492,29.770239451132788,3.481483540457595,32.44184879636575,3.3602254548692216,35.628666142746155,2437.0755473422305,1237.0755473422305
B0005,20/05/2008 15:57:27,48.11747685185185,discharge,138,1.8564874208181574,1.3546417018378962,4.195911764444989,0.3790681606513999,3.6484800663457584,30.11121406076432,3.482210191162835,32.80202715874493,3.361733792717025,35.97048587954455,2434.141423034202,1234.141423034202
B0005,20/05/2008 20:50:39,48.32108796296296,discharge,139,1.8564874208181574,1.3547039213192407,4.195824004004723,0.3784056337962767,3.6486400750533976,30.32922205391443,3.482125606725602,32.99105927822707,3.360947784346525,36.1667377944427,2429.8977128064616,1229.8977128064616
B0005,21/05/2008 01:39:38,48.521770833333335,discharge,140,1.8564874208181574,1.349314997503458,4.196258226051591,0.380949078351962,3.6460368808815735,30.106335201828408,3.4789514927355403,32.781622820661696,3.355781957353899,35.981393258435354,2420.698805290341,1220.6988052903412
B0005,21/05/2008 06:24:27,48.71956018518518,discharge,141,1.8564874208181574,1.3441891937970554,4.196612664794988,0.3843426884612753,3.6423159751811847,29.806301641558083,3.474949334484398,32.54030723448898,3.349398241756576,35.790734249608576,2410.057127308114,1210.057127308114
B0005,21/05/2008 11:18:06,48.923483796296296,discharge,142,1.8564874208181574,1.3389913790695755,4.195850781215982,0.3863782965962961,3.6392249758182835,29.64671963145315,3.4719222087289845,32.45464596426505,3.344951684247585,35.72548175595387,2401.1471136386667,1201.1471136386667
B0005,21/05/2008 16:10:21,49.12643518518519,discharge,143,1.8564874208181574,1.3389145230206971,4.1960023929619235,0.3847831702130744,3.6405441684784203,29.936222937628937,3.4728928686470404,32.74025550168246,3.347022621986855,36.03440108616876,2400.8243630588167,1200.8243630588167
B0005,21/05/2008 21:02:09,49.32907407407407,discharge,144,1.8564874208181574,1.3340066759761655,4.196207586734141,0.3850259361976094,3.640116089789805,30.027821063060518,3.472141762735286,32.8015413623316,3.3450503836587906,36.076333862073774,2396.1387594598755,1196.1387594598755
B0005,22/05/2008 01:42:59,49.524097222222224,discharge,145,1.8564874208181574,1.3286444309174914,4.195534582569042,0.3878373353073661,3.6361608132069336,29.765579598929943,3.4682931025332486,32.587660731515165,3.3390975566866175,35.91036917832377,2384.2628167866437,1184.2628167866437
B0005,22/05/2008 06:32:40,49.725266203703704,discharge,146,1.8564874208181574,1.3231708992276219,4.1957439573980455,0.3910478714564465,3.633106967982836,29.50858883715419,3.464783699754404,32.38389710214736,3.3335413324012997,35.753478292346166,2376.136907463874,1176.1369074638742
B0005,22/05/2008 11:23:22,49.927141203703705,discharge,147,1.8564874208181574,1.3181691588445197,4.19586805747139,0.3924301751892889,3.631557056466687,29.416164281866305,3.4627684912853223,32.34802551651564,3.3306468519131895,35.76067736996333,2370.500347289197,1170.5003472891972
B0005,22/05/2008 16:17:58,50.13172453703704,discharge,148,1.8564874208181574,1.3184664436640334,4.195347750909715,0.3900142085103879,3.6331208584629917,29.765521547443804,3.4643135269563405,32.69265176275596,3.333312847881573,36.122150202163326,2370.513227564373,1170.5132275643732
B0005,22/05/2008 20:59:50,50.327465277777776,discharge,149,1.8564874208181574,1.318293040102702,4.196065828878837,0.39072039624193255,3.6321274888171167,29.764768571187027,3.463320225309193,32.64941077626626,3.331313649698273,36.075165927579214,2365.5080640095875,1165.5080640095875
B0005,23/05/2008 12:13:16,50.961793981481485,discharge,150,1.8564874208181574,1.323872422244268,4.184534803011309,0.38826047571649847,3.627542545649148,29.330137616706118,3.4620245638086606,32.266665406507244,3.334496017410659,35.65691967748908,2377.0347774603088,1177.0347774603088
B0005,23/05/2008 20:14:29,51.29597222222222,discharge,151,1.8564874208181574,1.3601216766554785,4.201240476440081,0.3806117474713582,3.6500421593604893,29.96816902815346,3.4818116328815774,32.58464370730144,3.3624052499830173,35.73534036657978,2438.9440936304572,1238.9440936304572
B0005,24/05/2008 01:09:21,51.500740740740746,discharge,152,1.8564874208181574,1.3395306867947354,4.195703567262997,0.3831332695622893,3.641609120940282,29.916644711832845,3.473512970675774,32.66800723629463,3.3504174294974427,35.93077986309286,2406.4641308957953,1206.4641308957953
B0005,24/05/2008 06:00:20,51.7028125,discharge,153,1.8564874208181574,1.3290286565120697,4.195744519551191,0.38646969223094363,3.6375201915530977,29.73270086108753,3.4690171833346843,32.54875282622995,3.342692922739871,35.87119691044217,2391.150945377626,1191.1509453776262
B0005,24/05/2008 10:42:50,51.89899305555556,discharge,154,1.8564874208181574,1.3236741274998955,4.196363050482315,0.38881922463832597,3.63465470011349,29.665735598689615,3.4657785232536567,32.506639828256475,3.3377278288401406,35.85620514238737,2381.119680488521,1181.1196804885212
B0005,24/05/2008 15:31:10,52.09922453703704,discharge,155,1.8564874208181574,1.318633896753293,4.1957929878569455,0.3906386319630344,3.631691498798951,29.58026383056494,3.4628644514936395,32.48998346074909,3.332914130348425,35.87568487918547,2370.3987374476637,1170.3987374476637
B0005,24/05/2008 20:21:13,52.30064814814815,discharge,156,1.8564874208181574,1.3134751321324272,4.195797286482793,0.3920332362413199,3.630336029855608,29.549337427908355,3.460824064476324,32.4703651195446,3.329423885016047,35.90086727593073,2363.379990201979,1163.3799902019791
B0005,25/05/2008 01:06:49,52.49898148148148,discharge,157,1.8564874208181574,1.3132020634442203,4.196349384378125,0.3928304884672902,3.629293027819921,29.566103216201867,3.459640050278445,32.50547202624118,3.327280539573153,35.94279163157846,2358.3101478435665,1158.3101478435665
B0005,25/05/2008 05:57:17,52.700694444444444,discharge,158,1.8564874208181574,1.3077959946944353,4.195609431921248,0.3937423002152691,3.6272740894311957,29.50664409914608,3.4571669442962984,32.48042330351025,3.3235272471855897,35.94984900784393,2350.5575725067456,1150.5575725067456
B0005,25/05/2008 10:51:37,52.90509259259259,discharge,159,1.8564874208181574,1.3030329186405918,4.195339917236225,0.39474899265998564,3.625790587289459,29.48503885789746,3.4556160872437136,32.48874799625128,3.3206498047280104,35.985529638940015,2345.0912598519,1145.0912598518998
B0005,25/05/2008 15:37:08,53.103368055555556,discharge,160,1.8564874208181574,1.3033573559038205,4.1954020570061195,0.39485667798891466,3.6252988589417776,29.546641826937808,3.455041769899694,32.56514162693242,3.3194613378303783,36.055557710760475,2340.7891956510184,1140.7891956510184
B0005,25/05/2008 20:23:04,53.30193287037037,discharge,161,1.8564874208181574,1.3034100438655642,4.195685302232799,0.39541580227035533,3.6245648021979013,29.593362896588864,3.453722282598493,32.62411005852278,3.317954500913695,36.11280091954671,2336.6839146861716,1136.6839146861716
B0005,26/05/2008 01:13:02,53.50329861111111,discharge,162,1.8564874208181574,1.2978870806495706,4.195561297751176,0.39593381027072994,3.6236424896354933,29.637686920857146,3.4526246520736628,32.67938814789535,3.315779588205523,36.19562892602372,2332.0443413329535,1132.0443413329535
B0005,26/05/2008 06:01:08,53.70336805555556,discharge,163,1.8564874208181574,1.2980735056918902,4.196066962029683,0.3973026770760435,3.6220543830761476,29.551030740059982,3.450827613064381,32.604871556037686,3.3127334847620507,36.14935253352568,2327.1295122909683,1127.1295122909683
B0005,26/05/2008 10:44:38,53.900243055555556,discharge,164,1.8564874208181574,1.293463613844243,4.196640912532072,0.3981573223667807,3.621513896129434,29.560268353880257,3.449966538827144,32.63111773607111,3.3109360198959252,36.18051322437598,2322.8945927290365,1122.8945927290365
B0005,26/05/2008 15:30:43,54.09891203703703,discharge,165,1.8564874208181574,1.288003392619118,4.1956235749123225,0.3980537070093728,3.620442593442558,29.61181485222356,3.4484294922622967,32.70479076687129,3.309061297151717,36.2768986280507,2317.519632470918,1117.5196324709182
B0005,26/05/2008 20:21:04,54.300543981481475,discharge,166,1.8564874208181574,1.2874525221379407,4.195862008850563,0.3985367353480309,3.6196448091273776,29.6473579592094,3.4474540079410314,32.76626361593353,3.307323849868677,36.34382126285412,2313.7686625310303,1113.7686625310303
B0005,27/05/2008 15:52:41,55.11416666666667,discharge,167,1.8564874208181574,1.3090153642307354,4.18482689434833,0.3807445556313773,3.630051231788248,30.212917621567737,3.4615638472316386,33.0067477646956,3.3338766019118102,36.290505914083994,2352.3143968487025,1152.3143968487025
B0005,27/05/2008 20:45:42,55.317650462962966,discharge,168,1.8564874208181574,1.3250793286429356,4.201968615940368,0.38261196999165925,3.6429538238663755,30.65527207064105,3.4701600042597445,33.22298680932937,3.342127008346812,36.23348861570177,2377.517317621193,1177.517317621193
B0006,02/04/2008 15:25:41,0.09541666666666666,discharge,1,2.035337591005598,2.035337591005598,4.179799607333447,0.30668486326845734,3.760857983754001,28.981273087031404,3.642216115815188,30.707878573606447,3.548521528913786,32.36477299947122,3663.544920252485,2463.544920252485
B0006,02/04/2008 19:43:48,0.27466435185185184,discharge,2,2.035337591005598,2.0251402460314116,4.177288238505559,0.29843843232289213,3.7649716469279912,29.20739464268922,3.645855374057329,30.893846881259893,3.552522003385919,32.50505072381368,3638.2316553547544,2438.2316553547544
B0006,03/04/2008 00:01:06,0.4533449074074074,discharge,3,2.035337591005598,2.013326371345464,4.177795470598289,0.2952966343618413,3.7674328504118724,29.221845711394515,3.6474810355510177,30.858652636891826,3.5535050666229493,32.457267875384986,3628.2438381608627,2428.2438381608627
B0006,03/04/2008 04:16:37,0.6307870370370371,discharge,4,2.035337591005598,2.0132846655407413,4.178370492084649,0.29478734252913474,3.7680966733300076,29.134064354994802,3.6475711821632806,30.786161855729098,3.553348015979848,32.40311097397802,3611.962826653287,2411.962826653287
B0006,03/04/2008 08:33:25,0.8091203703703704,discharge,5,2.035337591005598,2.000528337624771,4.178015652407259,0.29422475920138025,3.7680968405973374,29.059537861815325,3.6467188608279186,30.695544504848492,3.552224387971044,32.298784896603046,3593.9723335951207,2393.9723335951207
B0006,03/04/2008 12:55:10,0.9908912037037036,discharge,6,2.035337591005598,2.0138990759931645,4.193216523251186,0.29705168799373505,3.778679252648637,28.91876632253946,3.6545187775435513,30.652062590068432,3.557855331760295,32.28052214128803,3630.973854254089,2430.973854254089
B0006,03/04/2008 17:17:16,1.1729050925925926,discharge,7,2.035337591005598,2.013101105626967,4.193679289189224,0.2957802978414992,3.7803364068301417,28.99353561992254,3.6552941096184925,30.703157191076837,3.5579173616974358,32.346027234308444,3618.1277261797118,2418.1277261797118
B0006,03/04/2008 21:28:14,1.3471875000000002,discharge,8,2.035337591005598,1.9687898262728398,4.176826628115461,0.29287580478534325,3.7673259079894708,29.121618803765525,3.6452423560615115,30.765519008451786,3.5502487068163693,32.43016422221275,3546.9698474366055,2346.9698474366055
B0006,04/04/2008 01:38:15,1.5208101851851852,discharge,9,2.035337591005598,1.9681661764334244,4.1761685240208415,0.2926916850081849,3.7663887576291932,29.053944633971327,3.643978783280635,30.71346278212345,3.5485665875306776,32.37646381025477,3530.5378047165214,2330.5378047165214
B0006,04/04/2008 05:48:08,1.6943402777777778,discharge,10,2.035337591005598,1.9572307917560536,4.176897989902666,0.2933883156087327,3.766369162967591,28.998252777327874,3.6428659954912366,30.649322294747233,3.5471296198531284,32.339067973078905,3514.3829870085956,2314.3829870085956
B0006,04/04/2008 09:57:19,1.867384259259259,discharge,11,2.035337591005598,1.9455991514129352,4.177579509962451,0.29415888894495046,3.7660430068363864,28.889663488008818,3.6415923427924217,30.545757339290862,3.545754513471191,32.239453760843354,3504.3350184828337,2304.3350184828337
B0006,04/04/2008 17:56:27,2.2001157407407406,discharge,12,2.035337591005598,1.9347505044841131,4.177870678295105,0.29366428362487174,3.7664249558752596,29.145862119167845,3.6403583863630624,30.818986211369456,3.5439453706332866,32.560585914713535,3471.0129643214023,2271.0129643214023
B0006,04/04/2008 22:01:54,2.3705671296296296,discharge,13,2.035337591005598,1.9232799539368028,4.176124493186459,0.29285215580511537,3.765169804184777,29.201547765422823,3.638753288086067,30.82406286989372,3.5417587694849972,32.54305262949048,3452.690171161517,2252.690171161517
B0006,05/04/2008 02:20:26,2.550104166666667,discharge,14,2.035337591005598,1.911889930948487,4.177784195345462,0.2940777005798618,3.765535866637668,29.048935463805208,3.6376371839147668,30.681140576438523,3.5403298908741503,32.42404170742842,3444.9506081773934,2244.9506081773934
B0006,05/04/2008 06:25:01,2.7199537037037036,discharge,15,2.035337591005598,1.9010667141979305,4.1770625256786165,0.29512121372804634,3.7628569651134516,28.919155478779,3.634803380453305,30.572120689175154,3.5377521705614905,32.33839421742922,3416.381158963237,2216.381158963237
B0006,05/04/2008 10:30:32,2.890451388888889,discharge,16,2.035337591005598,1.8891989948061458,4.175489274573356,0.29691752792941317,3.7594437611810507,28.785323810463332,3.6313354926117065,30.481022898292217,3.5345036699649928,32.26699523445251,3393.1083238163724,2193.1083238163724
B0006,05/04/2008 14:34:41,3.06,discharge,17,2.035337591005598,1.878278372248849,4.177366324712495,0.2973242941084302,3.760406287520997,28.859726369070724,3.6308265322097335,30.521031557762292,3.533420523112433,32.326618777471985,3387.2710781294477,2187.2710781294477
B0006,05/04/2008 18:39:25,3.229953703703704,discharge,18,2.035337591005598,1.8675697161520206,4.176354539745044,0.2982743562811123,3.758038613544417,28.881262367941236,3.628076721142707,30.575061732067443,3.530826193474767,32.37015517419545,3361.456031508972,2161.456031508972
B0006,05/04/2008 22:46:35,3.401597222222222,discharge,19,2.035337591005598,1.8675892574453767,4.177126477703333,0.29820271749822425,3.75849586702665,28.930415589486447,3.6269550339136267,30.60649988999617,3.5290355643264686,32.417034575169886,3350.447220062085,2150.447220062085
B0006,18/04/2008 21:10:19,16.33474537037037,discharge,20,2.035337591005598,1.979626548250818,4.174584178175673,0.28960753239245784,3.7704418817603766,28.758941307331426,3.647297523255642,30.260486067871792,3.550363860079717,31.808544024182236,3557.6014092194164,2357.6014092194164
B0006,19/04/2008 02:29:09,16.556157407407408,discharge,21,2.035337591005598,1.9575499080884022,4.175224020262452,0.2887172651285348,3.771056961110432,29.115960469678495,3.6463235325483536,30.595076615500496,3.5491186399135155,32.19666180492373,3529.6523382183486,2329.6523382183486
B0006,19/04/2008 07:47:15,16.777060185185185,discharge,22,2.035337591005598,1.9458150170787551,4.177217300859919,0.2912737363013149,3.769709639909043,28.794646748103165,3.6432059437217945,30.275279957538615,3.5454765051334607,31.880071607512157,3501.524808191865,2301.524808191865
B0006,19/04/2008 13:01:42,16.99542824074074,discharge,23,2.035337591005598,1.9242461121680094,4.176514514202052,0.2931290939334046,3.7660281213315105,28.47146045641402,3.638729788481092,29.977594463632332,3.5407946685006495,31.618327825328407,3469.892182289605,2269.892182289605
B0006,19/04/2008 18:27:29,17.221666666666668,discharge,24,2.035337591005598,1.9459811331421641,4.190007215931237,0.29566132934357725,3.7758764515460017,28.32006892582668,3.643980129037765,29.842230522004574,3.5434700583813825,31.494244059286938,3491.7697979104696,2291.7697979104696
B0006,19/04/2008 23:41:55,17.440023148148146,discharge,25,2.035337591005598,1.901407930553079,4.176973413125379,0.2963199583890628,3.762379818063314,28.317296489835844,3.6326502406302974,29.822383682892728,3.534900931559871,31.517062754546266,3415.628225652754,2215.628225652754
B0006,20/04/2008 04:54:41,17.65722222222222,discharge,26,2.035337591005598,1.878674213680085,4.1734521552365464,0.2975446933158232,3.7571503880496957,28.217748852598223,3.6274305617389375,29.7533999422333,3.530186270260523,31.462681147336212,3377.18823496659,2177.18823496659
B0006,20/04/2008 10:16:28,17.88068287037037,discharge,27,2.035337591005598,1.8683061328264219,4.176098578619343,0.2993519892986969,3.7576031598169624,28.153715904295442,3.626176633816115,29.681303522450232,3.5282599296903197,31.418412332409712,3369.6757077959614,2169.6757077959614
B0006,20/04/2008 15:37:05,18.103333333333335,discharge,28,2.035337591005598,1.8560244070082998,4.17626102066065,0.30087720590996625,3.755455861796602,28.128814665839386,3.6229559867673204,29.65972093937021,3.5254922646320703,31.43276429372029,3346.5504191150026,2146.5504191150026
B0006,20/04/2008 20:50:38,18.321076388888887,discharge,29,2.035337591005598,1.8451997961855777,4.172854589872979,0.3014698972063288,3.7510624521237275,28.135599866201975,3.618756830076876,29.714004119746257,3.5214482108773644,31.501139759397017,3313.7094011255067,2113.7094011255067
B0006,21/04/2008 02:15:02,18.546354166666667,discharge,30,2.035337591005598,1.857228890885317,4.1881878017349035,0.30368020936965845,3.7627709697308225,28.155913250822948,3.6251215425609735,29.70765158404327,3.5249525927334937,31.48537751653063,3346.4455435097325,2146.4455435097325
B0006,22/04/2008 15:33:49,20.101064814814816,discharge,31,2.035337591005598,1.9247760889090635,4.189801024289883,0.30711757561444,3.7656808837305906,28.320631616766153,3.6303878134534076,29.61230001115637,3.5311949738052415,31.394400639503104,3451.3577843087123,2251.3577843087123
B0006,22/04/2008 20:26:18,20.30417824074074,discharge,32,2.035337591005598,1.8822317526092551,4.186947861426474,0.3036629926070673,3.762293523171392,28.679461662067094,3.6261219822749027,29.94973194467266,3.5269636240756523,31.745191286101832,3377.9482481057366,2177.9482481057366
B0006,23/04/2008 01:18:11,20.506875,discharge,33,2.035337591005598,1.855276687885587,4.186434538254801,0.30701616106947505,3.7577517737464365,28.444875867906134,3.619938966879418,29.794057565024936,3.5210649784814536,31.56502897025665,3335.9278031791996,2135.9278031791996
B0006,23/04/2008 06:18:19,20.715300925925927,discharge,34,2.035337591005598,1.8392508917181876,4.1876767977261,0.31109967696398577,3.7540536183167883,28.092611424225577,3.6146811662150378,29.429997144614212,3.5159397776250505,31.21920880301865,3306.8714364756356,2106.8714364756356
B0006,23/04/2008 11:08:00,20.916469907407407,discharge,35,2.035337591005598,1.8185396073994429,4.183948312348072,0.31215963632995614,3.7480896559835877,28.10933663437177,3.6086401073956456,29.424582005719873,3.510369699486073,31.218137971120616,3265.275495720557,2065.275495720557
B0006,23/04/2008 16:06:25,21.123703703703704,discharge,36,2.035337591005598,1.8134770059567056,4.186703871962386,0.31212893776725315,3.750354307047321,28.55970210471075,3.608926398560035,29.900100623838405,3.5102388466503736,31.64069144127285,3256.7067120459546,2056.7067120459546
B0006,23/04/2008 21:02:58,21.329641203703705,discharge,37,2.035337591005598,1.7971018450305436,4.186404820230849,0.3152046719463857,3.745657197373161,28.247853082402674,3.6036081808905784,29.638691149839502,3.5051052951146655,31.51846000741511,3229.3940289250777,2029.3940289250777
B0006,24/04/2008 01:51:33,21.530046296296295,discharge,38,2.035337591005598,1.7810046294120476,4.184538174451997,0.3180042116948383,3.740518209903019,28.13052339705998,3.597968375710602,29.554807371539084,3.499981381402352,31.44650724077256,3198.5761438120985,1998.5761438120985
B0006,24/04/2008 06:50:00,21.73730324074074,discharge,39,2.035337591005598,1.7710130422682329,4.186047633014145,0.3213634809115775,3.737896506945432,27.92922651994977,3.5941336504687884,29.36298206036989,3.4958683072912353,31.312700312280413,3180.098755428315,1980.0987554283151
