Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,id_cycle,type,ambient_temperature,time,Battery
3.84139470786731,-2.01175125812739,27.4673661644234,1.9982,2.866,328.813,1.75701778503531,51,discharge,24,2008,B0005
3.8386255685578,-2.01484329027663,27.5751409502797,1.998,2.864,338.188,1.75701778503531,51,discharge,24,2008,B0005
3.8360082954448,-2.01418481987415,27.6487273352202,1.998,2.861,347.547,1.75701778503531,51,discharge,24,2008,B0005
3.83356220032812,-2.01466000010084,27.7341082918039,1.9982,2.858,356.906,1.75701778503531,51,discharge,24,2008,B0005
3.83084459984883,-2.01167334773726,27.8162446336578,1.9982,2.855,366.25,1.75701778503531,51,discharge,24,2008,B0005
3.82840243400152,-2.00838320365946,27.9300556243773,1.9982,2.853,375.61,1.75701778503531,51,discharge,24,2008,B0005
3.82559904401844,-2.01181005131828,28.0080577521575,1.9982,2.85,384.985,1.75701778503531,51,discharge,24,2008,B0005
3.82316338999565,-2.01374895367408,28.1003208230659,1.9982,2.847,394.391,1.75701778503531,51,discharge,24,2008,B0005
3.82075761164584,-2.01194006510216,28.1726851543174,1.998,2.845,403.766,1.75701778503531,51,discharge,24,2008,B0005
3.81787937632824,-2.00805794495258,28.2469064249591,1.998,2.842,413.11,1.75701778503531,51,discharge,24,2008,B0005
3.81490595659531,-2.01447343270213,28.3385772690435,1.9982,2.839,422.438,1.75701778503531,51,discharge,24,2008,B0005
3.81211040715648,-2.01235638237321,28.4195748516601,1.998,2.835,431.766,1.75701778503531,51,discharge,24,2008,B0005
3.80957726903267,-2.01192249641299,28.5237575903676,1.998,2.832,441.156,1.75701778503531,51,discharge,24,2008,B0005
3.80689809871635,-2.01266830648997,28.5823521647901,1.9982,2.829,450.578,1.75701778503531,51,discharge,24,2008,B0005
3.80403312796852,-2.01430523651922,28.6582750284005,1.998,2.827,459.953,1.75701778503531,51,discharge,24,2008,B0005
3.80099582375279,-2.01285339013365,28.7340404147169,1.998,2.823,469.281,1.75701778503531,51,discharge,24,2008,B0005
3.79795784410103,-2.01216925388531,28.8155389275771,1.998,2.819,478.719,1.75701778503531,51,discharge,24,2008,B0005
3.79493151946881,-2.01097149972584,28.9125807082109,1.998,2.817,488.094,1.75701778503531,51,discharge,24,2008,B0005
3.79195976491669,-2.01102120758538,28.9799771548583,1.998,2.814,497.453,1.75701778503531,51,discharge,24,2008,B0005
3.78885877745986,-2.01198183741755,29.064889973386,1.9982,2.811,506.813,1.75701778503531,51,discharge,24,2008,B0005
3.7858776344872,-2.01372199870413,29.1416328485086,1.998,2.807,516.125,1.75701778503531,51,discharge,24,2008,B0005
3.78288995206317,-2.01161214048042,29.2593608579135,1.9982,2.805,525.5,1.75701778503531,51,discharge,24,2008,B0005
3.77971992742011,-2.011516803623,29.3176485146743,1.9982,2.802,534.875,1.75701778503531,51,discharge,24,2008,B0005
3.77676046017433,-2.01099231586045,29.3764359318948,1.9982,2.8,544.266,1.75701778503531,51,discharge,24,2008,B0005
3.77355528497382,-2.01147864839442,29.4751285677076,1.998,2.797,553.61,1.75701778503531,51,discharge,24,2008,B0005
3.77026199368119,-2.01373003921346,29.5319399523881,1.998,2.792,562.953,1.75701778503531,51,discharge,24,2008,B0005
3.76705855165745,-2.00957576275853,29.5871026761595,1.9982,2.789,572.344,1.75701778503531,51,discharge,24,2008,B0005
3.76403151718492,-2.0117186532678,29.6752975390973,1.9982,2.787,581.703,1.75701778503531,51,discharge,24,2008,B0005
3.76066395192599,-2.01293326406244,29.6865545692203,1.998,2.785,591.11,1.75701778503531,51,discharge,24,2008,B0005
3.75790036502612,-2.01242915834308,29.7577193244176,1.998,2.781,600.438,1.75701778503531,51,discharge,24,2008,B0005
3.75458069812619,-2.01204195456045,29.7865159816922,1.9982,2.777,609.86,1.75701778503531,51,discharge,24,2008,B0005
3.75168107764261,-2.01282674410025,29.8745581112229,1.9982,2.774,619.235,1.75701778503531,51,discharge,24,2008,B0005
3.74863741899163,-2.01262584553253,29.8954795194467,1.9982,2.771,628.578,1.75701778503531,51,discharge,24,2008,B0005
3.74570849575197,-2.01076452377202,29.9191280171443,1.998,2.769,637.922,1.75701778503531,51,discharge,24,2008,B0005
3.74303322741352,-2.0133415401758,29.9740744947522,1.9982,2.767,647.266,1.75701778503531,51,discharge,24,2008,B0005
3.74027711014563,-2.01066051385214,29.9893474787548,1.9982,2.763,656.688,1.75701778503531,51,discharge,24,2008,B0005
3.73759911325323,-2.01156792891251,30.011029613143,1.9982,2.761,666.078,1.75701778503531,51,discharge,24,2008,B0005
3.73499914361011,-2.01356461221161,30.0029809793231,1.9982,2.757,675.438,1.75701778503531,51,discharge,24,2008,B0005
3.73241560139038,-2.00965885848464,30.0232152925196,1.9982,2.755,684.813,1.75701778503531,51,discharge,24,2008,B0005
3.72996863835836,-2.01145374525953,30.0475794838487,1.998,2.753,694.172,1.75701778503531,51,discharge,24,2008,B0005
3.72769211006576,-2.0128121834358,30.0730150750582,1.9982,2.75,703.531,1.75701778503531,51,discharge,24,2008,B0005
3.72538977094086,-2.01433422828619,30.1027703989609,1.998,2.747,712.922,1.75701778503531,51,discharge,24,2008,B0005
3.72304340872033,-2.01280823300237,30.0861650609901,1.9982,2.747,722.235,1.75701778503531,51,discharge,24,2008,B0005
3.7209483908185,-2.0100533398541,30.1218273184934,1.9982,2.745,731.563,1.75701778503531,51,discharge,24,2008,B0005
3.71868213857883,-2.01291714845979,30.1149157054253,1.9982,2.743,740.922,1.75701778503531,51,discharge,24,2008,B0005
3.71636151914917,-2.01144965644878,30.112508238844,1.998,2.741,750.36,1.75701778503531,51,discharge,24,2008,B0005
3.71388305354155,-2.01024066169034,30.122275868162,1.998,2.739,759.719,1.75701778503531,51,discharge,24,2008,B0005
3.71190200185574,-2.01296520834821,30.0969189018444,1.998,2.736,769.063,1.75701778503531,51,discharge,24,2008,B0005
3.70967296429646,-2.01333913981193,30.0952217469224,1.9982,2.735,778.406,1.75701778503531,51,discharge,24,2008,B0005
3.7073748249278,-2.01025433252695,30.0577257470437,1.9982,2.733,787.828,1.75701778503531,51,discharge,24,2008,B0005
3.7050471095361,-2.01113623847852,30.078275684365,1.9982,2.731,797.188,1.75701778503531,51,discharge,24,2008,B0005
3.70287317246482,-2.01051888423934,30.0720367566195,1.998,2.728,806.578,1.75701778503531,51,discharge,24,2008,B0005
3.70065381156528,-2.01115618306259,30.0865510460996,1.998,2.726,815.953,1.75701778503531,51,discharge,24,2008,B0005
3.69823507041922,-2.01530352811625,30.0474174974466,1.998,2.724,825.297,1.75701778503531,51,discharge,24,2008,B0005
3.69615514548009,-2.0120862365249,30.0569004244949,1.998,2.722,834.625,1.75701778503531,51,discharge,24,2008,B0005
3.69409605144876,-2.01010748760305,30.0906016201368,1.9982,2.719,844.016,1.75701778503531,51,discharge,24,2008,B0005
3.69177625171972,-2.01103597584955,30.1007000054317,1.9982,2.718,853.375,1.75701778503531,51,discharge,24,2008,B0005
3.68931001910348,-2.01206391208097,30.1062659839467,1.9982,2.715,862.781,1.75701778503531,51,discharge,24,2008,B0005
3.68719237328965,-2.01067899764609,30.1125974016072,1.9982,2.713,872.125,1.75701778503531,51,discharge,24,2008,B0005
3.68483629281766,-2.0098558927782,30.0723109076003,1.9982,2.711,881.5,1.75701778503531,51,discharge,24,2008,B0005
3.68276981140893,-2.01325652012259,30.0738728120167,1.998,2.71,890.875,1.75701778503531,51,discharge,24,2008,B0005
3.68078887988386,-2.00971995532647,30.0798090681887,1.9982,2.708,900.281,1.75701778503531,51,discharge,24,2008,B0005
3.67846830578168,-2.0140816448242,30.1118597607991,1.998,2.706,909.625,1.75701778503531,51,discharge,24,2008,B0005
3.67644191914924,-2.01430315363721,30.1035744815447,1.9982,2.704,918.969,1.75701778503531,51,discharge,24,2008,B0005
3.6741157555171,-2.01312640088666,30.1046282318703,1.9982,2.701,928.344,1.75701778503531,51,discharge,24,2008,B0005
3.6719668869755,-2.01526286166734,30.1295650638053,1.998,2.7,937.75,1.75701778503531,51,discharge,24,2008,B0005
3.66968698559238,-2.01196390286945,30.1140237699115,1.998,2.698,947.094,1.75701778503531,51,discharge,24,2008,B0005
3.66783264430133,-2.0138741475605,30.1415094548549,1.9982,2.697,956.453,1.75701778503531,51,discharge,24,2008,B0005
3.665619331223,-2.01258257946039,30.1568884488635,1.9982,2.695,965.797,1.75701778503531,51,discharge,24,2008,B0005
3.66346182187101,-2.01680414590371,30.168517586669,1.9982,2.693,975.203,1.75701778503531,51,discharge,24,2008,B0005
3.66155840182437,-2.01206587716357,30.1914721066501,1.9982,2.691,984.547,1.75701778503531,51,discharge,24,2008,B0005
3.65909853592958,-2.01021785992927,30.2348639628578,1.998,2.689,993.891,1.75701778503531,51,discharge,24,2008,B0005
3.65739035060442,-2.01205265466128,30.236858582716,1.9982,2.687,1003.219,1.75701778503531,51,discharge,24,2008,B0005
3.65503167355715,-2.01374832222278,30.2694150836374,1.9982,2.685,1012.547,1.75701778503531,51,discharge,24,2008,B0005
3.65294533098627,-2.0129501658718,30.3153588621281,1.9982,2.681,1021.891,1.75701778503531,51,discharge,24,2008,B0005
3.65088531630221,-2.0085794645021,30.3388455833397,1.998,2.68,1031.266,1.75701778503531,51,discharge,24,2008,B0005
3.64900841344314,-2.01028198329328,30.3412814147164,1.9982,2.677,1040.688,1.75701778503531,51,discharge,24,2008,B0005
3.64679761441139,-2.01625584931096,30.3495562604246,1.9982,2.676,1050.078,1.75701778503531,51,discharge,24,2008,B0005
3.64461824630124,-2.01387001692549,30.4193481811984,1.9982,2.675,1059.516,1.75701778503531,51,discharge,24,2008,B0005
3.64289128934881,-2.0128479625944,30.4651687409407,1.9982,2.673,1068.922,1.75701778503531,51,discharge,24,2008,B0005
3.64086683004592,-2.0144428734773,30.4921416013052,1.9982,2.671,1078.281,1.75701778503531,51,discharge,24,2008,B0005
3.63892601108551,-2.00954539559727,30.5272408807734,1.998,2.669,1087.625,1.75701778503531,51,discharge,24,2008,B0005
3.63660985274792,-2.01283267058883,30.5463487214253,1.9982,2.667,1096.985,1.75701778503531,51,discharge,24,2008,B0005
3.63490170887235,-2.01313804435578,30.5389592534845,1.9982,2.665,1106.313,1.75701778503531,51,discharge,24,2008,B0005
3.63292616205444,-2.0132996921489,30.5698727141503,1.998,2.664,1115.656,1.75701778503531,51,discharge,24,2008,B0005
3.63097178652472,-2.0132851253892,30.6440431361004,1.9982,2.662,1124.953,1.75701778503531,51,discharge,24,2008,B0005
3.6290796304256,-2.01375084949484,30.6408360263424,1.998,2.66,1134.313,1.75701778503531,51,discharge,24,2008,B0005
3.6272885607177,-2.01283703043735,30.6722075573738,1.9982,2.658,1143.672,1.75701778503531,51,discharge,24,2008,B0005
3.6253315046126,-2.01337653006721,30.7242355668052,1.998,2.656,1153.016,1.75701778503531,51,discharge,24,2008,B0005
3.62340706610874,-2.01144800983002,30.7197887495134,1.998,2.654,1162.344,1.75701778503531,51,discharge,24,2008,B0005
3.62160223029139,-2.01328243011729,30.7374454498399,1.9982,2.652,1171.672,1.75701778503531,51,discharge,24,2008,B0005
3.61953586506794,-2.01345564479284,30.7808099223444,1.9982,2.651,1181.031,1.75701778503531,51,discharge,24,2008,B0005
3.61782026909618,-2.01246412193486,30.8041466112975,1.9982,2.65,1190.469,1.75701778503531,51,discharge,24,2008,B0005
3.6158078492583,-2.01267702753703,30.9047404558349,1.9982,2.648,1199.86,1.75701778503531,51,discharge,24,2008,B0005
3.61404436566968,-2.01266960247324,30.9351590669334,1.9982,2.644,1209.188,1.75701778503531,51,discharge,24,2008,B0005
3.61220402870944,-2.0142010078881,30.9551090009963,1.9982,2.642,1218.625,1.75701778503531,51,discharge,24,2008,B0005
3.6104203704453,-2.01334279092042,30.9638382032046,1.998,2.64,1227.969,1.75701778503531,51,discharge,24,2008,B0005
3.60844285462758,-2.01276008053717,30.9708860048935,1.998,2.64,1237.375,1.75701778503531,51,discharge,24,2008,B0005
3.60673983165681,-2.01298048247224,31.0207582106804,1.9982,2.638,1246.766,1.75701778503531,51,discharge,24,2008,B0005
3.60501853653829,-2.01233201729771,31.0831876023489,1.9982,2.636,1256.125,1.75701778503531,51,discharge,24,2008,B0005
3.6031486265746,-2.01058626109326,31.0951993636548,1.998,2.635,1265.5,1.75701778503531,51,discharge,24,2008,B0005
3.60134809270193,-2.01307336214976,31.11279498239,1.9982,2.633,1274.844,1.75701778503531,51,discharge,24,2008,B0005
3.59944134121619,-2.01241919249383,31.134553877704,1.9982,2.632,1284.219,1.75701778503531,51,discharge,24,2008,B0005
3.597977918445,-2.01167874440444,31.2191586851739,1.9982,2.63,1293.578,1.75701778503531,51,discharge,24,2008,B0005
3.5959816235089,-2.01263040223009,31.2388196086559,1.9982,2.628,1302.906,1.75701778503531,51,discharge,24,2008,B0005
3.59449879327591,-2.01101773133484,31.3078327019206,1.998,2.627,1312.266,1.75701778503531,51,discharge,24,2008,B0005
3.59282870554169,-2.01171261931608,31.2918844869666,1.9982,2.625,1321.625,1.75701778503531,51,discharge,24,2008,B0005
3.59106349765879,-2.01032437614326,31.3404456515176,1.9982,2.624,1331,1.75701778503531,51,discharge,24,2008,B0005
3.58935258884165,-2.01106620925007,31.3354010749033,1.9982,2.622,1340.36,1.75701778503531,51,discharge,24,2008,B0005
3.58777322651286,-2.01219037472833,31.3774723603283,1.9982,2.62,1349.735,1.75701778503531,51,discharge,24,2008,B0005
3.585977132216,-2.00970942736737,31.4281092449904,1.9982,2.618,1359.094,1.75701778503531,51,discharge,24,2008,B0005
3.58431314829698,-2.01124163169233,31.4244872912225,1.9982,2.617,1368.406,1.75701778503531,51,discharge,24,2008,B0005
3.58285389829948,-2.01391930560915,31.4770016706911,1.9982,2.616,1377.766,1.75701778503531,51,discharge,24,2008,B0005
3.58100190463098,-2.01288082139623,31.5504088054992,1.9982,2.614,1387.156,1.75701778503531,51,discharge,24,2008,B0005
3.57930656916819,-2.00954417320705,31.5543480622652,1.9982,2.612,1396.61,1.75701778503531,51,discharge,24,2008,B0005
3.57783926373554,-2.01267881026257,31.6072479726321,1.9982,2.611,1405.953,1.75701778503531,51,discharge,24,2008,B0005
3.57638349269506,-2.01399029942911,31.5776445216832,1.9982,2.61,1415.344,1.75701778503531,51,discharge,24,2008,B0005
3.57481185682505,-2.01422786112471,31.5816828909361,1.9982,2.608,1424.656,1.75701778503531,51,discharge,24,2008,B0005
3.57299131402172,-2.01284959379566,31.6190969351256,1.9982,2.606,1434.078,1.75701778503531,51,discharge,24,2008,B0005
3.57152065702807,-2.01064632888151,31.7024888348355,1.998,2.604,1443.406,1.75701778503531,51,discharge,24,2008,B0005
3.56998840744079,-2.01263588124462,31.7626396117635,1.9982,2.603,1452.75,1.75701778503531,51,discharge,24,2008,B0005
3.56844555847457,-2.01305136725061,31.7301311586045,1.9982,2.602,1462.141,1.75701778503531,51,discharge,24,2008,B0005
3.56689845990174,-2.01408671591761,31.761066325179,1.9982,2.6,1471.531,1.75701778503531,51,discharge,24,2008,B0005
3.56539984266838,-2.01272102099711,31.7660878727857,1.9982,2.599,1480.938,1.75701778503531,51,discharge,24,2008,B0005
3.56361623368991,-2.00975738316035,31.7970968484636,1.9982,2.598,1490.328,1.75701778503531,51,discharge,24,2008,B0005
3.56238566565771,-2.01043963171634,31.8484178119897,1.9982,2.596,1499.719,1.75701778503531,51,discharge,24,2008,B0005
3.56085153081989,-2.01289388634627,31.8560002485568,1.9982,2.594,1509.047,1.75701778503531,51,discharge,24,2008,B0005
3.55929598116167,-2.01135056961279,31.8698517645306,1.9982,2.593,1518.422,1.75701778503531,51,discharge,24,2008,B0005
3.55777906863902,-2.01266058296952,31.9047268946984,1.9982,2.592,1527.797,1.75701778503531,51,discharge,24,2008,B0005
3.55648789128854,-2.01184968075149,31.9805460758242,1.9982,2.59,1537.281,1.75701778503531,51,discharge,24,2008,B0005
3.55510990329798,-2.01280434298007,32.0237598367499,1.998,2.589,1546.641,1.75701778503531,51,discharge,24,2008,B0005
3.55358664010705,-2.01083415599526,32.0021540288259,1.9982,2.588,1555.985,1.75701778503531,51,discharge,24,2008,B0005
3.55201002108133,-2.01025358430287,32.0273221595597,1.9982,2.586,1565.36,1.75701778503531,51,discharge,24,2008,B0005
3.5505973815513,-2.01300035735455,32.0779833333063,1.9982,2.585,1574.781,1.75701778503531,51,discharge,24,2008,B0005
3.54932596906028,-2.01038949697839,32.1477062180061,1.9982,2.584,1584.125,1.75701778503531,51,discharge,24,2008,B0005
3.54782942897585,-2.01269482544515,32.1893673935492,1.998,2.582,1593.453,1.75701778503531,51,discharge,24,2008,B0005
3.54656157710811,-2.01241593209094,32.2027843138071,1.998,2.581,1602.86,1.75701778503531,51,discharge,24,2008,B0005
3.54492920846414,-2.01184344266973,32.177831340459,1.9982,2.579,1612.25,1.75701778503531,51,discharge,24,2008,B0005
3.54368513052392,-2.0103235630371,32.2774051156003,1.9982,2.578,1621.641,1.75701778503531,51,discharge,24,2008,B0005
3.54243170969275,-2.0118543577629,32.2413427951722,1.9982,2.576,1631.031,1.75701778503531,51,discharge,24,2008,B0005
3.54101959381132,-2.01383762034298,32.2465615732653,1.9982,2.575,1640.406,1.75701778503531,51,discharge,24,2008,B0005
3.53971572480588,-2.01011420588157,32.2925001234461,1.9982,2.574,1649.75,1.75701778503531,51,discharge,24,2008,B0005
3.53858219367192,-2.01234963825021,32.3095687651956,1.998,2.572,1659.125,1.75701778503531,51,discharge,24,2008,B0005
3.5370626617071,-2.01011753190885,32.3910234553431,1.9982,2.571,1668.485,1.75701778503531,51,discharge,24,2008,B0005
3.53586251497463,-2.01108241981828,32.3791141870197,1.9982,2.57,1677.844,1.75701778503531,51,discharge,24,2008,B0005
3.53458303985314,-2.00895766764644,32.4689627832818,1.9982,2.569,1687.203,1.75701778503531,51,discharge,24,2008,B0005
3.53331089229663,-2.01271345368312,32.4724166027341,1.9982,2.568,1696.578,1.75701778503531,51,discharge,24,2008,B0005
3.53205924514025,-2.01086489490926,32.4159639126573,1.9982,2.566,1705.938,1.75701778503531,51,discharge,24,2008,B0005
3.53099982397006,-2.01252943957625,32.4660769592496,1.9982,2.565,1715.313,1.75701778503531,51,discharge,24,2008,B0005
3.529509624452,-2.01115912682303,32.5046376683744,1.9982,2.563,1724.656,1.75701778503531,51,discharge,24,2008,B0005
3.52832259828846,-2.01348116701162,32.5644445799783,1.9982,2.562,1734,1.75701778503531,51,discharge,24,2008,B0005
3.52727506414868,-2.01529782141316,32.5817218486161,1.9982,2.561,1743.36,1.75701778503531,51,discharge,24,2008,B0005
3.52602087301624,-2.01187034391779,32.5996497631406,1.9982,2.56,1752.766,1.75701778503531,51,discharge,24,2008,B0005
3.52489701160494,-2.01151257689178,32.5947242042834,1.9982,2.559,1762.11,1.75701778503531,51,discharge,24,2008,B0005
3.52365150071822,-2.01113679126038,32.6509521706552,1.998,2.558,1771.516,1.75701778503531,51,discharge,24,2008,B0005
3.52244980696771,-2.01344995538966,32.7414458815608,1.998,2.557,1780.891,1.75701778503531,51,discharge,24,2008,B0005
3.52122029226929,-2.01251188396604,32.7471312467657,1.9982,2.556,1790.281,1.75701778503531,51,discharge,24,2008,B0005
3.52018886533445,-2.01140994056317,32.7104377279388,1.9982,2.555,1799.656,1.75701778503531,51,discharge,24,2008,B0005
3.51893911305869,-2.01112546577315,32.762798976345,1.9982,2.554,1809.031,1.75701778503531,51,discharge,24,2008,B0005
3.51786637790317,-2.01120878566538,32.8216320664587,1.998,2.553,1818.36,1.75701778503531,51,discharge,24,2008,B0005
3.51669374012239,-2.01312462345284,32.8839789370397,1.9982,2.552,1827.735,1.75701778503531,51,discharge,24,2008,B0005
3.51563229148188,-2.01216650634807,32.8604274531161,1.998,2.551,1837.125,1.75701778503531,51,discharge,24,2008,B0005
3.51467733786333,-2.01510755816232,32.9097969787859,1.9982,2.55,1846.485,1.75701778503531,51,discharge,24,2008,B0005
3.51347124388769,-2.01156014791583,32.8814970644666,1.9982,2.548,1855.828,1.75701778503531,51,discharge,24,2008,B0005
3.51264004185478,-2.01045987216647,32.9013186438931,1.9982,2.548,1865.188,1.75701778503531,51,discharge,24,2008,B0005
3.51146219929016,-2.01363829994227,32.9391846319587,1.998,2.547,1874.547,1.75701778503531,51,discharge,24,2008,B0005
3.51012509385771,-2.01250992046613,32.9636416213108,1.9982,2.546,1883.891,1.75701778503531,51,discharge,24,2008,B0005
3.50911913611112,-2.01396406581332,33.0053350532696,1.9982,2.545,1893.297,1.75701778503531,51,discharge,24,2008,B0005
3.50832514048996,-2.01105689014558,33.0327513948137,1.998,2.544,1902.672,1.75701778503531,51,discharge,24,2008,B0005
3.50733369337803,-2.01003560582302,33.0182495398467,1.9982,2.543,1912.063,1.75701778503531,51,discharge,24,2008,B0005
3.50621747079726,-2.00997293957505,33.0927856202127,1.9982,2.542,1921.406,1.75701778503531,51,discharge,24,2008,B0005
3.50508251259712,-2.01337774781011,33.1297240631099,1.9982,2.541,1930.781,1.75701778503531,51,discharge,24,2008,B0005
3.50383853580321,-2.01125344087177,33.1333353319344,1.9982,2.54,1940.11,1.75701778503531,51,discharge,24,2008,B0005
3.5030205614688,-2.01218249654186,33.1613467867286,1.9982,2.539,1949.469,1.75701778503531,51,discharge,24,2008,B0005
3.50222767426999,-2.01198032751423,33.1884363993136,1.9982,2.538,1958.813,1.75701778503531,51,discharge,24,2008,B0005
3.50119528419648,-2.01091604158245,33.2253375797574,1.9982,2.536,1968.235,1.75701778503531,51,discharge,24,2008,B0005
3.49961917203627,-2.01537036857563,33.2621954338969,1.9982,2.536,1977.61,1.75701778503531,51,discharge,24,2008,B0005
3.49883275950078,-2.01093241900514,33.3412002655251,1.998,2.534,1987.016,1.75701778503531,51,discharge,24,2008,B0005
3.49799446840626,-2.01314317686575,33.3805973939241,1.9982,2.533,1996.375,1.75701778503531,51,discharge,24,2008,B0005
3.496979431724,-2.01202975848454,33.3511275841262,1.9982,2.532,2005.75,1.75701778503531,51,discharge,24,2008,B0005
3.49580801840961,-2.01211330177608,33.3575019753094,1.9982,2.531,2015.141,1.75701778503531,51,discharge,24,2008,B0005
3.49528081354098,-2.01179091891216,33.4167623399367,1.9982,2.53,2024.469,1.75701778503531,51,discharge,24,2008,B0005
3.4939382462449,-2.01283317196049,33.4173513877384,1.9982,2.53,2033.781,1.75701778503531,51,discharge,24,2008,B0005
3.49318500657061,-2.0132273175359,33.435792805885,1.9982,2.528,2043.172,1.75701778503531,51,discharge,24,2008,B0005
3.49216151876778,-2.0105704698828,33.481337129961,1.9982,2.528,2052.547,1.75701778503531,51,discharge,24,2008,B0005
3.49117369362545,-2.01132386369495,33.519247200407,1.9982,2.527,2061.906,1.75701778503531,51,discharge,24,2008,B0005
3.49019913408185,-2.01003064698748,33.5710562334305,1.9982,2.526,2071.281,1.75701778503531,51,discharge,24,2008,B0005
3.48920156393602,-2.01088326154977,33.5947371671688,1.9982,2.525,2080.641,1.75701778503531,51,discharge,24,2008,B0005
3.48837868146498,-2.01129192386098,33.6040657155482,1.9982,2.524,2090,1.75701778503531,51,discharge,24,2008,B0005
3.48733400489385,-2.01336696129437,33.6984087172844,1.9982,2.523,2099.406,1.75701778503531,51,discharge,24,2008,B0005
3.48606862148812,-2.01066411547475,33.7076683914375,1.9982,2.522,2108.766,1.75701778503531,51,discharge,24,2008,B0005
3.48524969421369,-2.01135651649965,33.7360271972583,1.9982,2.522,2118.141,1.75701778503531,51,discharge,24,2008,B0005
3.48437035876889,-2.01225514954427,33.7166230305661,1.9982,2.52,2127.5,1.75701778503531,51,discharge,24,2008,B0005
3.48327531323435,-2.01284043582137,33.7540896616651,1.9982,2.52,2136.844,1.75701778503531,51,discharge,24,2008,B0005
3.48222733465702,-2.00952113790986,33.7909757759924,1.9982,2.518,2146.235,1.75701778503531,51,discharge,24,2008,B0005
3.48117116798313,-2.01344845870979,33.8508451337765,1.9982,2.518,2155.594,1.75701778503531,51,discharge,24,2008,B0005
3.48016116804114,-2.0126800184818,33.9269152342563,1.9982,2.517,2164.969,1.75701778503531,51,discharge,24,2008,B0005
3.47934401363938,-2.01272664083865,33.8638217583905,1.9982,2.516,2174.297,1.75701778503531,51,discharge,24,2008,B0005
3.47839139625544,-2.01195095377961,33.9089181416845,1.9982,2.514,2183.719,1.75701778503531,51,discharge,24,2008,B0005
3.47743083009683,-2.01048101603744,33.9455537256415,1.9982,2.514,2193.094,1.75701778503531,51,discharge,24,2008,B0005
3.47602709457847,-2.01065097749769,33.9460867632204,1.9982,2.513,2202.422,1.75701778503531,51,discharge,24,2008,B0005
3.47520811445553,-2.01292181689281,33.9736561300164,1.998,2.512,2211.766,1.75701778503531,51,discharge,24,2008,B0005
3.47412645586314,-2.01194179571707,33.9886728613145,1.9982,2.511,2221.141,1.75701778503531,51,discharge,24,2008,B0005
3.47311354831575,-2.01417032214114,34.1533032149555,1.9982,2.51,2230.563,1.75701778503531,51,discharge,24,2008,B0005
3.47207483003586,-2.01080180334201,34.08703018001,1.9982,2.509,2239.938,1.75701778503531,51,discharge,24,2008,B0005
3.47096175221925,-2.0093596902687,34.1021673698267,1.9982,2.508,2249.281,1.75701778503531,51,discharge,24,2008,B0005
3.46977947216015,-2.0121260601963,34.144026597669,1.9982,2.507,2258.703,1.75701778503531,51,discharge,24,2008,B0005
3.46883347124574,-2.01484185487067,34.196574134253,1.9982,2.506,2268.063,1.75701778503531,51,discharge,24,2008,B0005
3.46767630189684,-2.01140109325269,34.2239137255931,1.9982,2.505,2277.391,1.75701778503531,51,discharge,24,2008,B0005
3.46668295085854,-2.01169006886311,34.1921403896078,1.9982,2.504,2286.75,1.75701778503531,51,discharge,24,2008,B0005
3.46563291087319,-2.01340184131211,34.2522781072074,1.9982,2.503,2296.125,1.75701778503531,51,discharge,24,2008,B0005
3.46436474809984,-2.01100900816221,34.2702744430183,1.9982,2.502,2305.469,1.75701778503531,51,discharge,24,2008,B0005
3.46333844764251,-2.01123786509376,34.3603522281141,1.9982,2.501,2314.844,1.75701778503531,51,discharge,24,2008,B0005
3.46235899589971,-2.0097452339289,34.3891315063301,1.9982,2.5,2324.219,1.75701778503531,51,discharge,24,2008,B0005
3.46114544829613,-2.0148272722659,34.4548057031307,1.9982,2.498,2333.594,1.75701778503531,51,discharge,24,2008,B0005
3.45980915281109,-2.01047213886409,34.4973115034426,1.9982,2.497,2342.922,1.75701778503531,51,discharge,24,2008,B0005
3.45869872114534,-2.01179046302135,34.547828154929,1.9982,2.496,2352.328,1.75701778503531,51,discharge,24,2008,B0005
3.45764036716361,-2.01145984970356,34.5451257692878,1.9982,2.494,2361.672,1.75701778503531,51,discharge,24,2008,B0005
3.45665641708257,-2.01200859179718,34.5519151298246,1.9982,2.493,2371.063,1.75701778503531,51,discharge,24,2008,B0005
3.455421598337,-2.01156932033541,34.5921736143571,1.9982,2.492,2380.453,1.75701778503531,51,discharge,24,2008,B0005
3.45407884198383,-2.01075550013195,34.5847864914591,1.9982,2.491,2389.844,1.75701778503531,51,discharge,24,2008,B0005
3.45290857012317,-2.00959778683475,34.6795653582381,1.9982,2.49,2399.219,1.75701778503531,51,discharge,24,2008,B0005
3.45168003248837,-2.01102962802026,34.6609282593964,1.9982,2.488,2408.563,1.75701778503531,51,discharge,24,2008,B0005
3.45026744246045,-2.01338787158809,34.68061356971,1.9982,2.487,2417.953,1.75701778503531,51,discharge,24,2008,B0005
3.44911113144708,-2.01243426129623,34.7170937659598,1.9982,2.486,2427.297,1.75701778503531,51,discharge,24,2008,B0005
3.44767683887495,-2.00770469105693,34.7853009231289,1.9982,2.485,2436.641,1.75701778503531,51,discharge,24,2008,B0005
3.44652057805475,-2.01123466340004,34.8398512034222,1.9982,2.484,2446,1.75701778503531,51,discharge,24,2008,B0005
