dischargeCycles,initialCapacity,Voltage20,AvgCurrent20,AvgTemp20,eodTime,log_eod_time
71,1.8834677437950846,3.5881834246427307,-1.9956777056245445,28.610401250217752,3005.163184744319,8.008087149902304
72,1.8834677437950846,3.5867888451081202,-1.9956275747611898,28.593437879690292,2996.0105606119278,8.005036869534745
73,1.8834677437950846,3.5853406425948675,-1.9955951440600297,28.597820233071747,2985.66704056106,8.001578465036863
74,1.8834677437950846,3.583378569457338,-1.9957502098504882,28.59076325021919,2975.803176302625,7.998269256770749
75,1.8834677437950846,3.5818799520316467,-1.9958653826983757,28.54793766948209,2966.7911801891887,7.9952362370216585
76,1.8834677437950846,3.5802167400179368,-1.9955836511636602,28.504645125960486,2955.1847876595816,7.991316461779988
77,1.8834677437950846,3.5788621740661424,-1.9955573169915104,28.439856798323806,2955.1607770065602,7.991308336822569
78,1.8834677437950846,3.5830717774819405,-1.9955367386534282,28.977613954771233,2963.207811195401,7.9940276805159485
79,1.8834677437950846,3.5762808117761855,-1.99550410593144,28.39569765758985,2939.277338236447,7.985919026797204
80,1.8834677437950846,3.573438450698431,-1.9954869151739876,28.104923954541388,2925.9392898375563,7.981370832847235
81,1.8834677437950846,3.5724210814311963,-1.995685872052826,28.19834942556949,2919.3750132711466,7.979124835802259
82,1.8834677437950846,3.5732011945272997,-1.9958199728613797,28.66278766160178,2915.697561118255,7.97786437071193
83,1.8834677437950846,3.57354256133327,-1.9958705587165246,28.953076335066992,2911.417011420482,7.976395187151369
84,1.8834677437950846,3.5715081681520546,-1.9957861238353163,28.86162590788026,2901.3923182662325,7.9729460105057335
85,1.8834677437950846,3.5687500340710723,-1.995931035738127,28.628123223339912,2888.5134955000794,7.968497287358607
86,1.8834677437950846,3.5651484812740732,-1.9960819238740601,28.342755149381976,2875.334519269053,7.963924300991154
87,1.8834677437950846,3.5656900850378093,-1.9961937771114473,28.579507828546372,2874.5952538111505,7.9636671620377575
88,1.8834677437950846,3.5666990464813217,-1.9957608106134552,28.934239726661332,2873.2648257054,7.963204232143465
89,1.8834677437950846,3.5656178725708476,-1.995816023951761,28.99582370943781,2866.07955442829,7.960700366002972
90,1.8834677437950846,3.5936035572104017,-1.9959033772695438,28.81993858216791,3047.0340681180396,8.02192395979555
91,1.8834677437950846,3.579336162860469,-1.996194837242297,29.315004991849978,2933.009953132538,7.983784462470683
92,1.8834677437950846,3.5750667093459287,-1.995999356223873,29.330755012671638,2912.312003304712,7.976702547569072
93,1.8834677437950846,3.5712092389505696,-1.9959813686214154,29.1126143525493,2894.8129091245955,7.970675762400503
94,1.8834677437950846,3.5677588670074623,-1.996136081653366,28.920943077418535,2879.4665834456,7.965360341894357
95,1.8834677437950846,3.565667118266319,-1.9961307202779055,28.817706346140127,2868.6801862524258,7.961607337565865
96,1.8834677437950846,3.5645154141275217,-1.996148911730815,28.866064624050697,2860.5870736844718,7.958782153267834
97,1.8834677437950846,3.5629110023112,-1.9963358299572078,28.90815079855927,2851.433222606459,7.955577031983421
98,1.8834677437950846,3.5614475231886296,-1.996218889528305,28.941342705313428,2843.379661974948,7.952748645462697
99,1.8834677437950846,3.559778221352559,-1.9962080930237054,28.92419195573164,2833.8467466720563,7.949390342102492
100,1.8834677437950846,3.558584955100437,-1.9962630294885662,28.961444370569478,2827.529043329448,7.9471584796720744
101,1.8834677437950846,3.557346031792212,-1.9963828912305879,28.96996860058834,2819.414043918462,7.944284356497173
102,1.8834677437950846,3.55612728226309,-1.9962559875299413,28.96562545728075,2812.6856435709474,7.941895050937339
103,1.8834677437950846,3.556247196036978,-1.996338683715204,29.02023102661069,2822.2571461231146,7.945292250204396
104,1.8834677437950846,3.5645582587961884,-1.9961471777350266,29.709391569752615,2840.241751951477,7.951644451458992
105,1.8834677437950846,3.5594220463706243,-1.9964765018793562,29.55915662190666,2819.6719505155315,7.944375827560925
106,1.8834677437950846,3.5570356110621253,-1.9964384234353523,29.408760615644702,2808.2431048242315,7.9403143371903395
107,1.8834677437950846,3.5529943610390076,-1.996965841723669,29.201200006021256,2790.710844281636,7.9340516252604045
108,1.8834677437950846,3.5516409307806542,-1.9964774951797133,29.16891037090655,2787.978740458348,7.933072146477722
109,1.8834677437950846,3.5525765196133876,-1.9966971807794527,29.4690849383083,2785.1774189876915,7.932066855534337
110,1.8834677437950846,3.551934622933939,-1.996492932397073,29.613267798809165,2780.0738613801805,7.930232775173529
111,1.8834677437950846,3.5487782916805966,-1.9963835114546238,29.37078365849695,2768.537471658984,7.926074471175573
112,1.8834677437950846,3.5467146458483616,-1.9962394339954348,29.204439594471143,2759.4769006087226,7.922796411983394
113,1.8834677437950846,3.5473786085887555,-1.9966063931220277,29.445765617499976,2757.632994045192,7.922127979899424
114,1.8834677437950846,3.5471520228730706,-1.996583024224592,29.7188404913384,2753.530911111124,7.920639334755784
115,1.8834677437950846,3.544984085240415,-1.9962884828997027,29.60242386592679,2746.2836525183666,7.918003877613132
116,1.8834677437950846,3.542723496774441,-1.9963843537378956,29.39594303639979,2738.4941493435526,7.915163467775831
117,1.8834677437950846,3.5403842548191666,-1.9965229622357434,29.20336782606416,2729.3424173432304,7.911815986396453
118,1.8834677437950846,3.5408561671210586,-1.9966630462174562,29.45044481986328,2728.383835251981,7.911464711137585
119,1.8834677437950846,3.5421052149498546,-1.9964872354652774,29.82148179084104,2728.136631515464,7.91137410257552
120,1.8834677437950846,3.5463233611910536,-1.9964083672315864,29.726041859758624,2762.5486235391645,7.9239089469522535
121,1.8834677437950846,3.5511616636872896,-1.9965199292099653,29.8313503283631,2771.3303624099763,7.927082759124405
122,1.8834677437950846,3.544590183116882,-1.9961963919426169,29.504803364962303,2745.6547512621332,7.9177748505510115
123,1.8834677437950846,3.5406116934274863,-1.9962570273033544,29.170590761322593,2731.2332495661353,7.91250852594313
124,1.8834677437950846,3.53796842033399,-1.9962572260592604,29.07065452653769,2721.2261058416016,7.908837831928343
125,1.8834677437950846,3.5364309052678506,-1.9963530408415286,29.062067418109763,2712.740128099431,7.905714520418746
126,1.8834677437950846,3.534865555827585,-1.9962514933215958,29.028880775616756,2704.8883016501723,7.902815897137851
127,1.8834677437950846,3.5330025745780618,-1.996345055476159,29.004722036887067,2696.2030247138546,7.899599775099616
128,1.8834677437950846,3.530592500780558,-1.9960646970370053,28.890927147625483,2686.8139163710025,7.896111352912943
129,1.8834677437950846,3.529321769228091,-1.9963475997412843,28.83524386821251,2679.4986955140153,7.893385002095457
130,1.8834677437950846,3.528093317912005,-1.996132999450353,28.846453752187323,2674.159915564986,7.891390559749918
131,1.8834677437950846,3.5268705060834655,-1.9964507736860402,28.882992114772758,2668.3889217984834,7.889230169199731
132,1.8834677437950846,3.525170373896088,-1.9962230534615812,28.814086535209498,2661.8844550165836,7.886789592684913
133,1.8834677437950846,3.5283683056492605,-1.9958839862503805,29.286994467404107,2676.0190518756503,7.892085540757772
134,1.8834677437950846,3.5347292974631617,-1.9963475160131547,29.47863452071357,2696.261998595591,7.899621647798459
135,1.8834677437950846,3.529825286430037,-1.9962231907885888,29.275539968305473,2674.4509395580017,7.891499382022163
136,1.8834677437950846,3.525715958906459,-1.996135852547277,29.056558834657018,2660.612886809207,7.886311783810656
137,1.8834677437950846,3.5222448496625822,-1.9964208345017445,28.795040859402985,2650.8065068143255,7.882619214871662
138,1.8834677437950846,3.523270142600829,-1.9964550061367603,29.139569845542113,2649.577230931564,7.882155370755604
139,1.8834677437950846,3.5235320905703165,-1.9962749987875061,29.374277255481726,2646.2466678814944,7.880897563263207
140,1.8834677437950846,3.5207407316215305,-1.996379002937366,29.155085142471844,2637.374366471032,7.877539143084322
141,1.8834677437950846,3.5175594125229397,-1.9964888788246582,28.8448600516555,2625.997854405401,7.873216237804297
142,1.8834677437950846,3.5148602161666,-1.996392304186433,28.682149158991106,2618.830365373141,7.870483071647545
143,1.8834677437950846,3.515993215707956,-1.9968533400585173,28.963873889950484,2618.6260714790183,7.870405059010422
144,1.8834677437950846,3.5152221195415136,-1.996600535597805,29.06364450859776,2612.9867978377392,7.868249213015594
145,1.8834677437950846,3.5125570958920345,-1.9964773768714272,28.813067757350836,2604.6078062489582,7.865037388629994
146,1.8834677437950846,3.509028418992957,-1.9965811076468816,28.544652737480103,2595.107471359324,7.861383209524433
147,1.8834677437950846,3.5075030870194146,-1.9966834392898698,28.45394532945397,2590.570190871734,7.859633281379654
148,1.8834677437950846,3.508672608574491,-1.9969016772967014,28.79170778272267,2588.847869412223,7.858968217659001
149,1.8834677437950846,3.508130640896367,-1.996724085162444,28.808574216731117,2586.1345438523545,7.857919585763538
150,1.8834677437950846,3.506489286299895,-1.99667208616446,28.444647957125344,2594.5397241522214,7.861164409599129
151,1.8834677437950846,3.5207346881587025,-1.9967668568770185,28.947126951737552,2640.644297073003,7.878778218286128
152,1.8834677437950846,3.5150458039156876,-1.996522900073937,28.933255329991724,2615.8250308724478,7.86933482611717
153,1.8834677437950846,3.511687768649747,-1.9967205169493931,28.780295406402697,2604.4397600507514,7.864972867737786
154,1.8834677437950846,3.509288715906767,-1.996625935836136,28.692473746273908,2594.4364646997014,7.861124610051482
155,1.8834677437950846,3.506775708477754,-1.9968246478133282,28.621982134085638,2584.572859284417,7.85731553510135
156,1.8834677437950846,3.505163795662173,-1.9967870446577316,28.594114996448567,2577.0189717998146,7.854388572596479
157,1.8834677437950846,3.5041776265731683,-1.9968614833756781,28.619853651850896,2573.3092629545017,7.852948000532808
158,1.8834677437950846,3.5024756300809696,-1.996723084149072,28.57018924207965,2566.0239086710167,7.85011286261893
159,1.8834677437950846,3.501032360487705,-1.9967745594457909,28.55562345217983,2559.7855541230247,7.8476787660441865
160,1.8834677437950846,3.50042090067046,-1.996834731220154,28.625025090726183,2557.1550418449974,7.846650607729498
161,1.8834677437950846,3.4988999828411624,-1.9968752702157435,28.66846031550105,2549.73429495624,7.843744434667101
162,1.8834677437950846,3.4980602076021508,-1.9967763593933145,28.718405434036978,2546.805611026228,7.842595151307645
163,1.8834677437950846,3.4963779340170436,-1.9967685912178772,28.645412868386202,2540.4486787939372,7.8400959896071205
164,1.8834677437950846,3.4956746436647075,-1.9968551091097955,28.645572724772837,2537.2483846588107,7.83883545967834
165,1.8834677437950846,3.4946559180907975,-1.9969085541845881,28.71442622188853,2532.1265483325865,7.836814761609357
166,1.8834677437950846,3.4936954507561637,-1.9968950525184095,28.748483580007196,2528.10684814818,7.8352260202549715
167,1.8834677437950846,3.502459784507589,-1.9968552708127076,29.273356999215903,2559.401342305248,7.847528659464266
168,1.8834677437950846,3.5120410722764457,-1.9972455568822773,29.578881070891306,2585.390730879143,7.85763192866478
2,1.844701206961174,3.3125126785980483,-4.046427467771145,51.64980609190093,1638.2193431741873,7.401365164589737
3,1.844701206961174,3.309994490272776,-4.046828852357319,51.738103702353094,1624.7490138282985,7.393108629806001
4,1.844701206961174,3.3088791916918145,-4.047152262298361,51.746153316000026,1615.5804713573227,7.387449596068123
5,1.844701206961174,3.3074143349190934,-4.047294391104139,51.761476908291975,1607.5810551245531,7.382485877935163
6,1.844701206961174,3.3065589775801363,-4.047183873957988,51.686201623215574,1617.114382553226,7.388398594585053
7,1.844701206961174,3.3088235638436703,-4.047599297456183,51.7117654808633,1608.7706869507062,7.383225617849078
8,1.844701206961174,3.306007409711853,-4.047746892658126,51.75070350357077,1596.7056813805305,7.375697836540947
9,1.844701206961174,3.3036312633575746,-4.048188567607337,51.73335092853873,1587.0939700182314,7.369659931135261
10,1.844701206961174,3.301630847431698,-4.048749748952339,51.79272424405523,1578.695972563093,7.364354451424712
11,1.844701206961174,3.3020354227290345,-4.048809493142404,51.759339307362175,1588.3131386227024,7.370427812936029
12,1.844701206961174,3.301015049908978,-4.04902475434624,51.795991194041115,1575.9811318532402,7.362633298171818
13,1.844701206961174,3.297437613288876,-4.049737111882429,51.82993005533893,1565.1551130449486,7.355740211829549
14,1.844701206961174,3.2949705304898913,-4.049710951586534,51.822352761514765,1556.28888314027,7.350059345051268
15,1.844701206961174,3.2925687272952895,-4.050132839172743,51.884364100083616,1548.7418917350642,7.345198197568914
16,1.844701206961174,3.296616662061321,-4.049471496255357,51.76522872237012,1577.0477832731876,7.363309886613821
17,1.844701206961174,3.298099024155205,-4.049509617827894,51.79753881964101,1569.5975097310159,7.3585745022470315
18,1.844701206961174,3.2940616873841133,-4.050007972920205,51.84025252357877,1556.260955165125,7.350041399651775
19,1.844701206961174,3.290685932962815,-4.050656033432956,51.82445667298427,1545.605048242513,7.343170729655373
20,1.844701206961174,3.287970352870853,-4.050792800855775,51.87490955517951,1537.0769198688104,7.337637787744275
21,1.844701206961174,3.288921797467962,-4.050854996393867,51.828168211176084,1548.5105245830953,7.345048796021155
22,1.844701206961174,3.2865930825221525,-4.051409678145767,51.93435279233827,1534.2614498025935,7.335804404042464
23,1.844701206961174,3.2831837257091165,-4.051507179764315,52.00413762927794,1523.4206292699644,7.32871349944472
24,1.844701206961174,3.279623632019822,-4.0517472677825195,52.00266741239517,1515.5046532083893,7.323503766904486
25,1.844701206961174,3.2765175927905963,-4.051776340909673,52.00469697287516,1506.9271608608053,7.317827863590297
26,1.844701206961174,3.2807555908515615,-4.051516246819733,51.9175625608876,1525.3166819616774,7.329957327785835
27,1.844701206961174,3.277991607827464,-4.052399985350555,51.97862871791542,1510.721997735171,7.3203429597299365
28,1.844701206961174,3.2724724301808004,-4.052373121410124,51.962735416041845,1498.2800229220356,7.312073077797317
29,1.844701206961174,3.2691735268644546,-4.052392831105246,52.00678413949479,1491.3860029645323,7.307461169900394
30,1.844701206961174,3.266582918998046,-4.0525901360939205,52.020513247686445,1485.2444264749654,7.303334634645046
31,1.844701206961174,3.265371661661578,-4.052692047970506,51.9605478838846,1487.0274896683848,7.304534432952617
32,1.844701206961174,3.2615787099454057,-4.053044325191524,52.035865113265466,1476.219595956768,7.297239771842594
33,1.844701206961174,3.257114211860005,-4.053531991455896,52.057046010075545,1467.5621628715949,7.291357910513176
34,1.844701206961174,3.2543458070113327,-4.05359946623227,52.0815240187632,1461.6461758623207,7.287318597245602
35,1.844701206961174,3.251323608196929,-4.054314405060911,52.1042564072698,1456.176262755261,7.283569281014168
36,1.844701206961174,3.255514996836466,-4.053530483049916,52.03502338135931,1469.1276008932111,7.2924240348203515
37,1.844701206961174,3.251836943111348,-4.053935028239721,52.102673509134036,1458.2125172422404,7.2849666613721356
38,1.844701206961174,3.247394157016247,-4.054370314243184,52.10457764926809,1449.419628943997,7.278918499390155
39,1.844701206961174,3.2436327764273205,-4.055068093748723,52.18040126426812,1442.5695523109216,7.274181213726581
40,1.844701206961174,3.238242889620789,-4.055230916026876,52.197047517649935,1434.235464678853,7.268387208990225
2,1.8328583629543174,3.3150546438141135,-3.9972932583018403,52.42752872733708,1645.5712386972295,7.405842860486223
3,1.8328583629543174,3.3144879320310054,-3.9978524403415707,52.484564774418835,1635.6219174517444,7.399778388652444
4,1.8328583629543174,3.314055383703761,-3.9980524482107174,52.5096335704341,1629.077199557256,7.395768998244796
5,1.8328583629543174,3.3135011109124624,-3.9981841457282825,52.54064093679754,1622.092171571329,7.391472058937111
7,1.8328583629543174,3.3164779495853356,-3.9980841025114042,52.5125404282341,1629.943616879523,7.396300702331072
8,1.8328583629543174,3.314440693583714,-3.9985258075856356,52.55582225953493,1618.2190678991637,7.389081482705109
9,1.8328583629543174,3.3126616946715943,-3.9988471517886532,52.53295136358231,1609.2080248517575,7.383497426921115
10,1.8328583629543174,3.3115153073782406,-3.999167436683812,52.58890093344472,1603.1088718830783,7.379700067884717
12,1.8328583629543174,3.313244254718646,-3.999008162618614,52.54673748331076,1606.653173443795,7.381908520069774
13,1.8328583629543174,3.3109700267480133,-3.9994930205890027,52.594334342834735,1596.4142361349138,7.375515290783849
14,1.8328583629543174,3.309198507055094,-3.9995583589124366,52.57391225176993,1587.5762950728508,7.369963789500417
15,1.8328583629543174,3.3074584919131693,-3.999915775100998,52.62715676436214,1580.6729544130815,7.365605955857226
17,1.8328583629543174,3.3134621292639332,-3.9996572841310187,52.554238176201174,1603.4996318726342,7.37994378955578
18,1.8328583629543174,3.31060903363414,-3.9998289070066564,52.57694291189946,1590.761395739489,7.371968045839868
19,1.8328583629543174,3.3081896331379017,-4.000096483275684,52.58601790693203,1581.5246367722043,7.366144620728827
20,1.8328583629543174,3.3058504169056318,-4.000406406941099,52.61584425772415,1572.519215132403,7.360434207980004
21,1.8328583629543174,3.3067460988673765,-4.000530411802304,52.57206769391664,1582.951036400744,7.367046128512398
22,1.8328583629543174,3.3070802450619206,-4.000786786987493,52.62997027544794,1574.7252891688324,7.361836116471526
23,1.8328583629543174,3.304414378758464,-4.000926378178686,52.68791194717039,1565.0063512132838,7.355645161249267
24,1.8328583629543174,3.3019831261336936,-4.0012343257995395,52.65858534842936,1556.4867751444644,7.350186493311333
25,1.8328583629543174,3.300339552090036,-4.001498581053672,52.69774835752699,1550.2682578671336,7.346183264530177
26,1.8328583629543174,3.3028563981639434,-4.001250224873408,52.605715008553496,1565.8201995133059,7.356165054833385
27,1.8328583629543174,3.303341680095364,-4.001851260788631,52.66023422122628,1560.680058853148,7.35287694041373
28,1.8328583629543174,3.3001252664459635,-4.0019485037068,52.6630744368923,1549.3425158484897,7.345585936598542
29,1.8328583629543174,3.297352144515708,-4.002131273225205,52.62826499977541,1540.1443002495973,7.339631392478744
30,1.8328583629543174,3.2951648262288082,-4.002388874158791,52.680754264970865,1532.8500027004668,7.334884028488057
31,1.8328583629543174,3.295944613652814,-4.002138694631545,52.63751239441101,1540.354552948314,7.33976789809622
32,1.8328583629543174,3.29473628453492,-4.002630240402469,52.67540137546139,1531.2610638331648,7.3338468996273685
33,1.8328583629543174,3.292061805474772,-4.002870514120249,52.71592386645514,1523.2285487027502,7.328587406444674
34,1.8328583629543174,3.290201298528065,-4.002730846847206,52.71264832899717,1518.118236554755,7.325226844615845
35,1.8328583629543174,3.2882929848769877,-4.0032778839232765,52.7442792613277,1512.8020466360074,7.3217188702227665
36,1.8328583629543174,3.2918689409092377,-4.002898120535464,52.64931866324922,1529.6169709530993,7.332772637262456
37,1.8328583629543174,3.2917607253929115,-4.003239898307732,52.71259396517745,1522.5651435286848,7.3281517858796645
38,1.8328583629543174,3.288467390320038,-4.0034293877972615,52.724424133965236,1513.0198624255177,7.321862841544564
39,1.8328583629543174,3.2858662596336843,-4.003888932498529,52.76124172378359,1506.040523160995,7.317239315807256
40,1.8328583629543174,3.2836339239600236,-4.00414266496867,52.7896082459776,1499.829242692478,7.313106542405227
13,1.6919769406371152,2.945996817634955,-4.054611235860602,36.6653923215248,1411.294411259117,7.2522625844171635
14,1.6919769406371152,2.9479685159449196,-4.054872970632406,36.39301938405751,1397.2683690610675,7.24227444464494
15,1.6919769406371152,2.950600419623808,-4.055352052825782,36.282129736648955,1394.7426001663318,7.240465161220495
16,1.6919769406371152,2.9623875101599015,-4.055027808623051,36.468555978580355,1414.133091851055,7.254271966391352
17,1.6919769406371152,2.9770289088630677,-4.054815267107923,37.20641156811444,1441.304686773039,7.273304014851646
18,1.6919769406371152,2.996122474660691,-4.05493846723658,37.818061101795465,1467.8723904680473,7.291569277921967
19,1.6919769406371152,2.975908290786454,-4.055397383243584,36.71174874613584,1430.93944313282,7.266086460794372
20,1.6919769406371152,2.963016308117342,-4.055571406047517,36.090056574908964,1410.4349785074405,7.251653431192642
21,1.6919769406371152,2.957314981102631,-4.056137980457416,35.84839474973445,1402.78802044342,7.246216978482924
22,1.6919769406371152,3.015197560312176,-4.054852907403451,38.02847078475903,1505.3224936543213,7.316762435725863
23,1.6919769406371152,3.006383134596955,-4.05505554624256,37.0552126388744,1499.0322841826514,7.3125750350172085
24,1.6919769406371152,2.9912853598727245,-4.055681412543991,36.38608146929023,1476.0338084399496,7.297113910345212
25,1.6919769406371152,2.982120194014632,-4.0562092980800015,36.24990181070744,1462.2224248395905,7.287712766111189
26,1.6919769406371152,2.977882750571058,-4.056422365074773,36.3425090924249,1454.7396380033263,7.282582220640352
27,1.6919769406371152,2.9775923760839573,-4.056356954420421,36.47884131073532,1453.4978573994415,7.281728245900453
28,1.6919769406371152,2.982883405226325,-4.056498916657285,36.958443236170844,1460.3507056807907,7.286431895227135
29,1.6919769406371152,2.9774763056609164,-4.056903108561814,36.70470531051358,1451.2933109368332,7.2802103764509045
30,1.6919769406371152,2.9657429850327737,-4.056926529649525,36.32897349737137,1437.1760204544003,7.270435370195076
31,1.6919769406371152,2.9573451396925567,-4.057450030111756,36.116231610237854,1427.3807711125103,7.263596415178546
32,1.6919769406371152,2.9576999979858245,-4.0573214564678075,36.2076127162633,1427.1783902787074,7.2634546203705215
33,1.6919769406371152,2.964059019817472,-4.057664398788015,36.71891078086142,1435.2537020484385,7.269096908419747
34,1.6919769406371152,2.959948243881988,-4.05756799410643,36.56839321838645,1428.7780218418493,7.264574827754381
35,1.6919769406371152,2.9470049120429103,-4.057885369550647,36.2321348942279,1414.3489441899878,7.254424594081117
36,1.6919769406371152,2.94319788392893,-4.058332419329743,36.159151641486496,1410.1384169676624,7.251443146616217
37,1.6919769406371152,2.9391677057390373,-4.058617528447431,36.25769603312679,1405.410799395219,7.248084922943188
38,1.6919769406371152,2.967854732215435,-4.0581907942813435,37.69331777053676,1433.9788756315631,7.26820828997126
39,1.6919769406371152,2.979346904065059,-4.058534037564372,38.34140584343076,1441.9756658117415,7.273769442398581
40,1.6919769406371152,2.967580851124706,-4.058774392281458,38.0688616585301,1429.0755125354315,7.264783019455654
41,1.6919769406371152,2.93920177530225,-4.05944078307327,36.994657305422734,1402.8061914608309,7.2462299319010155
42,1.6919769406371152,2.9263335894108753,-4.05952288150307,36.54983235260867,1390.5690427374561,7.237468325614629
43,1.6919769406371152,2.970452355909629,-4.058606494946844,37.721313736258736,1440.7720660712182,7.2729344058831416
44,1.6919769406371152,2.983283294420262,-4.058982596931309,38.57854793054828,1449.681874998201,7.279099414790711
45,1.6919769406371152,2.966385936766639,-4.0593158575393105,38.07803500674578,1429.5212053565185,7.2650948457597355
47,1.6919769406371152,3.003322167242022,-4.059861172544115,38.12752065489139,1468.6593585700552,7.292105262674119
48,1.6919769406371152,2.979507858804416,-4.060685163948451,37.31653472126519,1438.0163515555084,7.271019909256334
49,1.6919769406371152,2.965075895139828,-4.061226507434181,37.13670030750123,1422.3313012255558,7.260052565804707
50,1.6919769406371152,2.9699586809957617,-4.061356328242767,37.65540498992251,1429.6599219791556,7.265191878173261
51,1.6919769406371152,2.982451634994513,-4.061321623446489,38.701249015932625,1442.6412962656866,7.274230945935799
52,1.6919769406371152,2.9752862890676717,-4.061529622598112,38.7561066707627,1435.606614486794,7.269342766734831
53,1.6919769406371152,2.954550749180123,-4.061782373876071,37.98859691759038,1413.1926225167942,7.25360669506151
54,1.6919769406371152,2.945738156127427,-4.06208476340455,37.890810858357845,1404.5272067228184,7.247456017465843
55,1.6919769406371152,2.937819839463905,-4.062146069121805,37.7855294639301,1397.2582874493514,7.242267229389581
56,1.6919769406371152,2.9434772943484266,-4.062308116229366,38.21730652405015,1401.582024060626,7.245356894800671
57,1.6919769406371152,2.95605560228619,-4.062171024067276,39.24780742184,1414.4879992493454,7.25452290661185
58,1.6919769406371152,2.9495634295431414,-4.062662553718668,39.14895834986641,1406.277141797022,7.2487011665999095
59,1.6919769406371152,2.9132846906761283,-4.063403676066153,37.845522504383865,1372.4527149475553,7.22435472102158
60,1.6919769406371152,2.899591377987664,-4.063525360093361,37.60204935560696,1359.6817583643538,7.215005950144864
61,1.6919769406371152,2.886574406385903,-4.063698371027789,37.515118682169636,1349.8513820351375,7.207749777991035
62,1.6919769406371152,2.9151734200906825,-4.063466711798906,38.726344439914385,1376.5697831960176,7.227350019408095
63,1.6919769406371152,2.93237724406475,-4.063724809172814,39.74540349445016,1390.5690719499946,7.237468346622244
64,1.6919769406371152,2.9145427617909467,-4.064017721104615,39.3482527772016,1373.705009487703,7.2252667550360945
65,1.6919769406371152,2.8759130215922504,-4.0646543307699226,38.039345454843684,1342.0591099085934,7.201960362693215
66,1.6919769406371152,2.863346363756741,-4.064995918037455,37.86615299146361,1331.7033171775538,7.194214091439557
67,1.6919769406371152,2.947899669741291,-4.062701810079708,38.52759502044911,1422.1350401377279,7.259914570789413
68,1.6919769406371152,2.959851012917929,-4.062517940014787,39.485374125285226,1436.3271271354495,7.269844528076558
69,1.6919769406371152,2.934437886619253,-4.0635914911428435,38.976045490978215,1410.5577345488693,7.251740461578036
70,1.6919769406371152,2.90667317726219,-4.064268230816713,38.24087960732223,1379.9559271733092,7.2298068408103235
71,1.6919769406371152,2.893637025726962,-4.0647000128481725,38.12195638688066,1367.0546833889573,7.220413838402992
72,1.6919769406371152,2.8781362025827835,-4.064958183436289,37.96250478096845,1350.7232545061088,7.208395472051452
73,1.6919769406371152,2.901107294091291,-4.064639804369525,39.20928258446333,1376.5254839604618,7.227317838004067
74,1.6919769406371152,2.913417035793827,-4.064843986501225,40.258252282645365,1386.3081524016247,7.234399487217817
75,1.6919769406371152,2.8836948405701723,-4.065213795378469,39.262484027043094,1361.1450668578502,7.216081585404718
76,1.6919769406371152,2.8595715597327453,-4.065628304593775,38.52424098371256,1339.8004430646283,7.200275958768715
77,1.6919769406371152,2.8477585667827787,-4.066173688030177,38.255723289926486,1328.8990586880045,7.192106102997987
78,1.6919769406371152,2.842905435610121,-4.066048200630529,38.331287179098844,1324.739420706935,7.1889710554620905
79,1.6919769406371152,2.844126023933189,-4.066451505160755,38.575775066199306,1324.3160650570617,7.188651427839526
80,1.6919769406371152,2.8283480497514484,-4.0665210844099,38.36983209056836,1313.581467458926,7.180512630391369
81,1.6919769406371152,2.832130231574315,-4.067064035499647,38.579662859955995,1313.4093462611652,7.180381589812842
82,1.6919769406371152,2.8244149835433157,-4.067540382982558,38.29212053533957,1304.4412858980493,7.1735300946700615
83,1.6919769406371152,2.816380248879564,-4.067378806826546,38.39384695371745,1299.1895790258834,7.169495948305266
84,1.6919769406371152,2.8134625727151037,-4.067273911451575,38.64432418254636,1299.557899750494,7.1697794084952875
85,1.6919769406371152,2.8108564364676814,-4.067922021342179,38.537008372087115,1293.6693685889388,7.165237931275481
86,1.6919769406371152,2.8041602785308823,-4.068265994759982,38.53251795116178,1290.3360274756037,7.162657949850218
87,1.6919769406371152,2.80559974945447,-4.068145255671962,38.83045408848879,1290.833339942934,7.163043288743328
88,1.6919769406371152,2.799093890777932,-4.0681661605293415,38.79683361508548,1285.7496345660984,7.159097200436512
89,1.6919769406371152,2.7954168160714663,-4.068565663128135,38.879917378895044,1280.8977535416445,7.155316481023112
90,1.6919769406371152,2.807736822786272,-4.068318892046808,39.52565474482433,1291.6048929252793,7.163640827143652
91,1.6919769406371152,2.8194124370435536,-4.068379168455203,39.9935954941163,1298.7396120445023,7.169149543955657
92,1.6919769406371152,2.828195277390765,-4.068401700380479,40.666624914889184,1305.6320323175944,7.174442518465856
93,1.6919769406371152,2.791661841522027,-4.068907763591656,39.34507862844218,1277.1500724253992,7.1523863686463764
94,1.6919769406371152,2.771854729276163,-4.069746401711808,38.895481226601845,1261.1529863283629,7.13978165004014
95,1.6919769406371152,2.7681353570879006,-4.069781085445689,38.63850356232006,1257.3820697520705,7.136787116066846
96,1.6919769406371152,2.7890454831462983,-4.069542307983422,39.48769950628248,1274.278551636057,7.1501354555895364
97,1.6919769406371152,2.793014469470501,-4.069615632290267,39.946544746983626,1277.2922356903948,7.152497675341142
98,1.6919769406371152,2.7980135076168615,-4.069533678002038,40.31904789045543,1279.3380888485983,7.15409810507496
99,1.6919769406371152,2.769568039722478,-4.070082830123044,39.43724722634585,1254.8807873592527,7.134795856902044
100,1.6919769406371152,2.7563220868153007,-4.070711578045314,39.094002896286376,1244.9352468380537,7.126838796974367
